scenario_params,attr_metadata,bene_attr,particip_year,service_year,year_desc,asof_quarter_sort,enrl_type,metric_code,step_equation_value,step_sort,step_value
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,final_rgnl_prior_ssav_adj,,1670,494.6227384
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,final_rgnl_prior_ssav_adj_bal,,1690,454.7442797
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,hist_bmrk_before_rgnl_adj,,800,11812.32484
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,offset_negative_regional_adj,,1520,494.6227384
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,radj_rgnl_expd_after_health_status,,1000,12801.57032
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,rgnl_adj_before_cap,,1300,494.6227384
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,rgnl_adj_capped,,1500,494.6227384
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,rgnl_adj_hist_bnmrk,,1700,12267.06912
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,benchmark,5,all,rgnl_adj_wght,,1200,0.5
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,by3,5,all,dual_elig_perc,,1505,0.195160041
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,by3,5,all,radj_rgnl_expd_before_health_status,,900,12029.88024
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,acpt_growth_rate,,60,1.094107
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,acpt_growth_rate_as_dollar,,65,1246.344552
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,bene_count,,2600,35
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,bene_prop,,2300,0.691872595
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,blnd_natl_rgnl_acpt_update_factor,,80,1.198592599
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,by3_trunc_oact_natl_asgn_ffs_expd,,63,13243.90908
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,capped_risk_ratio,,2000,0.982128669
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,demo_risk_ratio,,1915,1.065653253
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,demo_rscor,,1910,0.966631168
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,hist_bmrk_bal,,1790,12388.76546
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,national_regional_blended_trend_factor,,55,1.244014509
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,pbpy_expd,,2800,15554.37213
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,pbpy_ssav,,2850,-1048.855086
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,person_years,,2700,35.0006241
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,reno_rscor,,1900,1.045188905
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,risk_adj_acpt_growth_rate_as_dollar,,70,1326.104112
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,risk_adj_acpt_growth_rate_factor,,75,1.107748779
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,risk_adj_hist_bmrk,,2100,12168.62418
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,risk_adj_rgnl_expd_pbpy,,20,15069.97366
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,rstd_regional_trend_factor,,30,1.254584258
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,tot_bmrk_minus_expd,,3200,-36710.5826
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,tot_bmrk_weight,,1905,1
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,tot_expd,,3000,544412.732
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,tot_updt_bmrk,,3100,507702.1494
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,uncapped_reno_rscor,,1850,1.045188905
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,uncapped_risk_ratio,,1950,0.982128669
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,update_factor,,2150,1.198592599
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,updt_bmrk,,2200,14569.97496
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 3}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""tin"": ""674188178""}",2025,2025,py,3,all,updt_bmrk_bal,,2250,14505.51704
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,bene_count,,50,18
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,bene_count,,2600,18
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,cms_hcc_risk_ratio,,400,1.046264659
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,national_regional_blended_trend_factor,,55,1.14820844
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,natl_rgnl_blnd_trend_factor,,500,1.14820844
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,pbpy_expd,,200,9795.496702
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,person_years,,100,17.97167087
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,reno_rscor,,300,1.017492618
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,risk_adj_rgnl_expd_pbpy,,20,10489.1595
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,rstd_regional_trend_factor,,30,1.145175391
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,trended_pbpy_expd_bal,,700,11598.23781
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2021,by1,5,all,trended_pbpy_expd_unbal,,600,11699.4654
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2022,by2,5,all,bene_count,,50,10
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2022,by2,5,all,bene_count,,2600,10
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2022,by2,5,all,cms_hcc_risk_ratio,,400,0.993521618
"{""scenario"": ""forecast_verdi_pirelli_rr_sim_cnty_expd"", ""acpt_weight"": ""1/3"", ""asgn_method"": ""prosp"", ""variant_code"": ""mpfs"", ""attr_scenario"": ""pirelli_cms_asgn"", ""demo_rscor_cap"": ""false""}","{""attr_name"": ""pirelli_cms_asgn"", ""attr_hier_sort"": 4}","{""aco"": ""ACO0001"", ""ccn"": ""None"", ""npi"": ""5061193331"", ""tin"": ""674188178""}",2025,2022,by2,5,all,national_regional_blended_trend_factor,,55,1.099338364
